order_id,order_date,origin_country,destination_country,carrier,warehouse,product_category,weight_kg,shipping_cost_usd,cod_amount_usd,status,delivery_date,sla_days_target,fail_reason
APG101111,02-23-2025,China,Kuwait,Local Fleet ,DXB-WH1,Fashion,3.68,16.04,0.0,Deliverd,2025-02-26,9,
APG101005,2025-06-30,Turkey,Kuwait,DHL,AMM-WH2,Fashion,0.12,3.64,0.0,CANCELLED,2025-07-07 21:41,7,
APG100928,05-05-2025,Jordan,Jordan,DHL,IST-WH1,Sports,0.77,5.19,0.0,Delivered,2025-05-07 02:15,2,
APG100893,20/01/2025,China,Jordan,Local Fleet,AMM-WH1,  Fashion  ,1.58,7.7,0.0,Failed,24/01/2025,9,Customs Delay
APG100247,2025-03-31 17:00,China,Egypt,FastCourier,AMM-WH2,Toys,0.92,7.16,0.0,DELIVERED,2025-04-09 20:20,9,
APG100964,2025-07-10,Turkey,Saudi Arabia,SMSA,AMM-WH1,Sports,0.62,8.15,172.91,failed delivery,2025-07-16,7,Refused by Customer
APG100270,2025-07-17 03:00,UAE,KSA,DHL,AMM-WH1,Sports,0.41,5.54,68.69,Delivered,2025-07-19 11:31,4,
APG101014,2025-02-25 13:00,Germany,Egypt,FastCourier,DXB-WH1,Electronics,0.12,3.88,238.79,Delivered,02/03/2025,10,
APG100617,02-04-2025,UAE,Iraq,Local Fleet ,AMM-WH1,Electronics,0.22,2.04,0.0,Delivered,2025-02-09 07:13,4,
APG100264,2025-01-04 08:00,UK,Jordan,Aramex,IST-WH1,Electronics,0.31,4.84,130.25,delivered,08/01/2025,10,
APG100289,2025-01-15 15:00,China,KSA,aramex,AMM-WH2,Toys,0.1,1.99,0.0,DELIVERED,17/01/2025,9,
APG101026,2025-06-11,UK,Kuwait,SMSA,AMM-WH2,Electronics,0.87,4.6,143.1,in-transit,,10,
APG100831,2025-06-09,UAE,Iraq,FastCourier,DXB-WH1,  Home & Garden  ,0.65,7.11,0.0,Delivered,14/06/2025,4,
APG101089,2025-03-20,UAE,UAE,FastCourier,AMM-WH1,Fashion,3.11,16.02,152.46,Deliverd,2025-03-22,4,
APG100252,2025-03-10,UAE,Kuwait,Local Fleet,AMM-WH2,Toys,0.35,4.51,0.0,DELIVERED,17/03/2025,4,
APG100513,2025-05-24 16:00,China,Egypt,DHL,DXB-WH1,Toys,0.13,2.66,0.0,Delivered,2025-05-31 00:05,9,
APG100037,02/06/2025,China,Jordan,Local Fleet ,DXB-WH1,Books,0.45,6.75,0.0,DELIVERED,2025-06-07 13:11,9,
APG100395,2025-02-11 04:00,UK,Egypt,FastCourier,AMM-WH1,Fashion,4.95,19.95,133.99,Delivered,18/02/2025,10,
APG100702,27/04/2025,Germany,Saudi Arabia,FastCourier,AMM-WH1,Home & Garden,2.25,13.0,0.0,Returned,2025-05-02,10,Customer Not Available
APG100978,26/06/2025,Jordan,Egypt,Aramex,AMM-WH2,Electronics,3.28,16.62,0.0,Delivered,05/07/2025,2,
APG100298,2025-03-02,Germany,Jordan,DHL,AMM-WH1,Sports,0.14,4.43,0.0,DELIVERED,07/03/2025,10,
APG100020,2025-06-15 03:00,Germany,Iraq,SMSA,DXB-WH1,Sports,0.4,3.56,55.98,In Transit,,10,
APG100979,2025-01-07,China,Kuwait,SMSA,AMM-WH1,Electronics,1.7,8.97,0.0,Deliverd,2025-01-13,9,
APG100311,2025-04-12,Jordan,Egypt,aramex,IST-WH1,Home & Garden,3.18,19.21,178.1,DELIVERED,17/04/2025,2,
APG100554,01-17-2025,Jordan,Kuwait,SMSA,IST-WH1,Toys,2.48,15.66,0.0,DELIVERED,24/01/2025,2,
APG100268,14/05/2025,Jordan,UAE,DHL,AMM-WH2,  Home & Garden  ,0.5,7.06,0.0,DELIVERED,20/05/2025,2,
APG100113,2025-08-11,China,Saudi Arabia,Aramex,AMM-WH1,Fashion,2.15,9.19,100.29,Deliverd,2025-08-15 06:46,9,
APG101024,20/01/2025,UK,Egypt,FastCourier,IST-WH1,Fashion,1.0,7.17,0.0,Deliverd,2025-01-24,10,
APG100633,07/03/2025,Germany,Saudi Arabia,SMSA,AMM-WH1,Fashion,1.81,6.59,0.0,delivered,2025-03-14 06:05,10,
APG100292,14/02/2025,UK,UAE,Aramex,AMM-WH2,Electronics,0.79,4.72,0.0,Delivered,2025-02-18,10,
APG101149,24/03/2025,Turkey,Jordan,Local Fleet,AMM-WH2,Toys,0.38,5.48,0.0,Deliverd,31/03/2025,7,
APG101166,2025-05-11,Jordan,UAE,Aramex,IST-WH1,Electronics,1.1,8.44,0.0,IN TRANSIT,,2,
APG100788,2025-07-15,Jordan,Jordan,aramex,DXB-WH1,Electronics,2.07,11.1,0.0,Deliverd,2025-07-17 15:31,2,
APG100919,2025-07-20 07:00,China,UAE,Local Fleet,DXB-WH1,Sports,2.76,14.48,0.0,DELIVERED,2025-07-24 08:20,9,
APG100645,2025-07-22 20:00,Germany,Kuwait,Aramex,AMM-WH2,Beauty,2.37,13.39,0.0,delivered,28/07/2025,10,
APG100715,08-05-2025,Jordan,Jordan,aramex,DXB-WH1,Fashion,0.99,6.02,68.84,delivered,06/08/2025,2,
APG101156,2025-01-16 16:00,China,Egypt,Aramex,IST-WH1,TOYS,4.83,33.75,0.0,DELIVERED,2025-01-25,9,
APG100190,02-08-2025,UK,Egypt,,IST-WH1,,,,0.0,DELIVERED,2025-02-13 16:12,10,
APG100711,2025-07-16,UAE,UAE,Local Fleet,AMM-WH2,Beauty,0.1,5.12,0.0,delivered,2025-07-17 05:03,4,
APG100006,04-08-2025,UAE,Jordan,Local Fleet ,DXB-WH1,Books,0.62,4.32,0.0,Deliverd,12/04/2025,4,
APG101040,2025-03-14 04:00,Germany,Kuwait,Aramex,AMM-WH2,Toys,0.71,3.05,0.0,cancelled,18/03/2025,10,
APG100926,03-12-2025,Germany,Jordan,Local Fleet ,AMM-WH1,Electronics,1.32,8.52,0.0,delivered,15/03/2025,10,
APG100516,02-03-2025,Jordan,Egypt,Aramex,DXB-WH1,Beauty,1.27,10.06,0.0,Deliverd,2025-02-08,2,
APG100827,2025-04-25,China,Egypt,Aramex,AMM-WH2,Fashion,0.84,5.37,0.0,Delivered,2025-05-04,9,
APG100433,06-12-2025,Germany,Iraq,FastCourier,DXB-WH1,Sports,1.3,10.31,0.0,Deliverd,19/06/2025,10,
APG100454,2025-07-30,Germany,Jordan,FastCourier,AMM-WH1,Electronics,3.58,20.72,0.0,DELIVERED,2025-08-06,10,
APG100848,18/06/2025,China,U.A.E.,DHL,IST-WH1,Home & Garden,0.42,5.59,0.0,delivered,2025-06-25 21:12,9,
APG100363,2025-06-26 09:00,UAE,Jordan,aramex,AMM-WH1,TOYS,0.1,3.19,0.0,in-transit,,4,
APG101188,2025-06-15 13:00,Jordan,Saudi Arabia,FastCourier,AMM-WH2,FASHION,0.47,3.83,0.0,Deliverd,2025-06-19 17:56,2,
APG100128,2025-03-27 02:00,Germany,Iraq,Aramex,IST-WH1,Toys,3.94,17.66,0.0,DELIVERED,2025-03-30 17:41,10,
APG100562,2025-07-03 15:00,UK,Saudi Arabia,aramex,DXB-WH1,Home & Garden,2.35,12.55,0.0,Failed Delivery,2025-07-10 22:19,10,Damaged Package
APG100210,05/02/2025,China,Kuwait,Aramex,AMM-WH2,Sports,1.57,7.0,99.57,delivered,2025-02-10 21:43,9,
APG100315,2025-08-04,Turkey,UAE,,AMM-WH2,,,,0.0,Delivered,09/08/2025,7,
APG100332,04-22-2025,UAE,Egypt,SMSA,IST-WH1,Beauty,0.35,2.5,0.0,Deliverd,2025-04-28 13:43,4,
APG100657,2025-05-13 10:00,china,UAE,DHL,IST-WH1,Home & Garden,3.49,19.66,214.73,Deliverd,2025-05-17 17:16,10,
APG100553,2025-08-18 03:00,Germany,Kuwait,Local Fleet ,AMM-WH2,Beauty,1.66,6.74,0.0,Canceled,2025-08-23,10,
APG100405,2025-02-11 03:00,Jordan,Iraq,FastCourier,DXB-WH1,Beauty,2.05,14.33,0.0,delivered,16/02/2025,2,
APG100807,2025-07-23 02:00,UAE,Kuwait,aramex,IST-WH1,Sports,1.1,6.18,0.0,DELIVERED,28/07/2025,4,
APG100369,21/05/2025,Jordan,Egypt,aramex,DXB-WH1,Sports,0.57,7.3,0.0,Delivered,2025-05-26 19:46,2,
APG100903,01-15-2025,UK,Iraq,Local Fleet ,AMM-WH1,Books,1.49,5.95,100.2,in-transit,,10,
APG100118,02-28-2025,UK,Iraq,Aramex,AMM-WH1,Beauty,4.81,22.21,0.0,DELIVERED,2025-03-05,10,
APG100494,31/05/2025,UAE,Saudi Arabia,SMSA,IST-WH1,Beauty,0.77,5.54,0.0,IN TRANSIT,,4,
APG100325,2025-06-24 04:00,Germany,UAE,Local Fleet ,DXB-WH1,Beauty,0.48,4.31,0.0,Delivered,27/06/2025,10,
APG100557,2025-06-06,China,Kuwait,aramex,AMM-WH1,Books,1.71,8.34,0.0,Delivered,2025-06-09 15:23,9,
APG100001,01-07-2025,Germany,Jordan,DHL,AMM-WH2,Fashion,1.64,12.03,0.0,In Transit ,,10,
APG101034,25/08/2025,UK,Jordan,,AMM-WH2,,,,0.0,DELIVERED,31/08/2025,10,
APG100056,17/07/2025,China,Iraq,aramex,AMM-WH1,Toys,4.1,17.95,0.0,Delivered,2025-07-29,9,
APG101169,2025-07-15,Germany,Kuwait,FastCourier,AMM-WH2,BOOKS,0.81,8.12,99.21,Delivered,2025-07-19 21:37,10,
APG101178,09/01/2025,UAE,Iraq,SMSA,AMM-WH1,Home & Garden,0.13,3.52,92.54,in-transit,,4,
APG100456,2025-07-16,Germany,Jordan,Local Fleet ,IST-WH1,Beauty,,6.81,53.3,DELIVERED,2025-07-25 06:28,10,
APG100596,06-20-2025,China,Iraq,DHL,AMM-WH2,Beauty,0.1,4.32,0.0,Deliverd,03/07/2025,9,
APG101119,06-12-2025,Germany,Iraq,FastCourier,AMM-WH2,Beauty,0.34,4.85,121.34,Failed,2025-06-18 13:13,10,Refused by Customer
APG100718,04-12-2025,Turkey,Jordan,aramex,DXB-WH1,Fashion,2.35,14.94,0.0,Delivered,18/04/2025,7,
APG100876,2025-03-10,UK,Iraq,Aramex,AMM-WH1,Books,0.41,3.36,132.77,Delivered,2025-03-17,10,
APG100320,2025-04-09,Turkey,Jordan,aramex,AMM-WH2,Fashion,0.78,7.43,74.58,cancelled,2025-04-18,7,
APG100019,07-26-2025,UAE,Kuwait,Aramex,IST-WH1,Electronics,7.8,31.82,0.0,delivered,2025-08-01,4,
APG100814,03/08/2025,UAE,UAE,Local Fleet ,AMM-WH2,  Beauty  ,0.68,4.71,0.0,IN TRANSIT,,4,
APG100351,22/03/2025,Jordan,Kuwait,Local Fleet ,AMM-WH1,Sports,2.45,9.65,0.0,Deliverd,2025-03-26,2,
APG100047,27/03/2025,UAE,UAE,DHL,AMM-WH2,Fashion,3.25,14.09,61.35,Delivered,2025-03-29 21:16,4,
APG100169,07-13-2025,UK,UAE,FastCourier,IST-WH1,Toys,1.04,5.6,0.0,delivered,19/07/2025,10,
APG100675,28/06/2025,China,Jordan,DHL,AMM-WH2,Beauty,0.64,5.8,0.0,Delivered,2025-07-04 10:47,9,
APG100945,18/02/2025,UAE,Jordan,aramex,AMM-WH1,Toys,2.48,18.78,0.0,DELIVERED,23/02/2025,4,
APG100341,23/01/2025,China,Iraq,DHL,AMM-WH1,Electronics,0.95,6.19,0.0,Deliverd,2025-02-02,9,
APG100222,24/01/2025,Turkey,Egypt,aramex,AMM-WH1,Beauty,3.77,15.83,0.0,DELIVERED,2025-02-01 17:44,7,
APG101176,2025-02-17 23:00,UAE,UAE,Local Fleet,IST-WH1,  Sports  ,0.94,7.63,0.0,DELIVERED,2025-02-20 07:37,4,
APG100437,21/01/2025,UAE,UAE,aramex,DXB-WH1,Toys,0.35,5.2,204.11,failed delivery,2025-01-24 14:13,4,Customs Delay
APG101050,2025-08-05,China,Jordan,FastCourier,IST-WH1,Beauty,0.89,4.49,0.0,In Transit,,9,
APG100628,07-25-2025,UK,Kuwait,Local Fleet ,AMM-WH1,Books,1.08,7.03,145.94,Delivered,2025-07-29 21:54,10,
APG100999,2025-04-21,Germany,UAE,DHL,AMM-WH1,Electronics,3.1,12.16,57.08,Failed,2025-04-29 09:22,10,Customer Not Available
APG100259,2025-06-25 14:00,Jordan,Egypt,Aramex,AMM-WH2,Electronics,0.12,3.97,102.17,delivered,2025-06-30,2,
APG100138,2025-06-16,China,Iraq,DHL,DXB-WH1,Electronics,0.23,4.2,209.47,delivered,22/06/2025,9,
APG100331,15/01/2025,Turkey,Iraq,Local Fleet,AMM-WH2,Fashion,1.29,7.46,0.0,Deliverd,24/01/2025,7,
APG100377,2025-01-28,Turkey,Egypt,FastCourier,DXB-WH1,Electronics,3.35,20.1,0.0,In Transit ,,7,
APG101007,13/03/2025,China,U.A.E.,,IST-WH1,Electronics,,,0.0,Deliverd,2025-03-20,9,
APG100159,12/06/2025,Turkey,Saudi Arabia,DHL,DXB-WH1,Sports,5.21,25.6,0.0,In Transit ,,7,
APG100973,2025-05-09,Germany,U.A.E.,SMSA,IST-WH1,Home & Garden,4.41,23.07,0.0,DELIVERED,2025-05-15,10,
APG100033,24/06/2025,Turkey,Saudi Arabia,FastCourier,IST-WH1,Books,0.37,6.18,0.0,Failed Delivery,2025-07-01 17:25,7,Refused by Customer
APG100151,2025-06-23 14:00,UK,Saudi Arabia,Local Fleet,AMM-WH1,Beauty,0.32,4.56,0.0,In Transit ,,10,
APG100778,2025-04-16,China,Saudi Arabia,Aramex,AMM-WH2,Sports,5.31,19.34,87.85,FAILED_DELIVERY,24/04/2025,9,Refused by Customer
APG100826,2025-03-09,China,Saudi Arabia,Local Fleet ,AMM-WH1,Beauty,0.1,3.42,0.0,delivered,2025-03-12,9,
APG100348,2025-05-13,Germany,UAE,Local Fleet ,IST-WH1,Fashion,1.93,10.87,0.0,Failed Delivery,22/05/2025,10,Customer Not Available
APG100552,21/01/2025,UK,UAE,Local Fleet ,AMM-WH2,Fashion,6.22,32.49,0.0,DELIVERED,2025-01-27,10,
APG100541,11/01/2025,UK,Iraq,aramex,DXB-WH1,Beauty,2.41,10.92,33.59,DELIVERED,2025-01-16,10,
APG100728,24/08/2025,China,UAE,Local Fleet,IST-WH1,Electronics,1.82,7.12,0.0,Deliverd,2025-08-30,9,
APG100517,08-09-2025,UAE,Saudi Arabia,Local Fleet,AMM-WH2,Beauty,0.44,5.84,0.0,DELIVERED,13/08/2025,4,
APG100930,2025-03-07,UK,Iraq,FastCourier,AMM-WH1,Electronics,0.61,6.67,0.0,delivered,2025-03-11,10,
APG101038,2025-05-12 21:00,Germany,Iraq,Local Fleet,IST-WH1,Electronics,3.35,13.37,0.0,Failed Delivery,21/05/2025,10,Customer Not Available
APG100207,10/08/2025,China,Egypt,Aramex,IST-WH1,Home & Garden,0.37,3.09,0.0,in-transit,,9,
APG100986,2025-06-05,Jordan,Kuwait,FastCourier,DXB-WH1,Sports,1.68,7.26,0.0,delivered,08/06/2025,2,
APG100878,07-30-2025,Germany,Iraq,DHL,AMM-WH2,Electronics,0.13,5.19,0.0,Deliverd,2025-08-04 16:05,10,
APG100413,08/04/2025,Turkey,U.A.E.,DHL,DXB-WH1,Books,0.43,4.11,0.0,returned,2025-04-16 20:13,7,Customs Delay
APG100329,01/05/2025,Jordan,Jordan,DHL,AMM-WH1,TOYS,1.13,8.78,0.0,Returned,2025-05-05 05:53,2,Refused by Customer
APG100649,2025-02-08 02:00,UK,UAE,DHL,AMM-WH1,TOYS,3.17,11.18,195.61,DELIVERED,09/02/2025,10,
APG100347,2025-08-16,Jordan,Jordan,Aramex,DXB-WH1,Electronics,3.8,19.26,0.0,Deliverd,2025-08-19,2,
APG100681,10/05/2025,Jordan,Saudi Arabia,aramex,IST-WH1,Books,1.53,6.7,180.73,Failed,2025-05-19 12:28,2,Damaged Package
APG100740,2025-02-26,China,Kuwait,SMSA,AMM-WH2,Toys,0.89,6.91,0.0,cancelled,05/03/2025,9,
APG100737,2025-03-21,UAE,Kuwait,Local Fleet,AMM-WH1,Home & Garden,5.62,27.86,0.0,DELIVERED,27/03/2025,4,
APG100608,2025-08-07,Turkey,Saudi Arabia,FastCourier,AMM-WH1,Toys,1.2,6.73,0.0,delivered,11/08/2025,7,
APG100918,2025-01-30 06:00,UK,Kuwait,Aramex,IST-WH1,Home & Garden,0.73,7.16,178.92,Deliverd,04/02/2025,10,
APG100460,05-23-2025,UK,Egypt,Aramex,IST-WH1,Electronics,4.9,19.9,0.0,delivered,2025-05-29 04:07,10,
APG101073,13/08/2025,UK,Egypt,Local Fleet ,AMM-WH2,Electronics,3.06,15.49,0.0,CANCELLED,2025-08-18 14:21,10,
APG100507,2025-03-11 13:00,Germany,Jordan,SMSA,DXB-WH1,Fashion,0.93,8.6,0.0,Delivered,15/03/2025,10,
APG101159,19/01/2025,Germany,UAE,SMSA,IST-WH1,Toys,1.12,8.89,80.52,DELIVERED,2025-01-24 00:34,10,
APG101107,2025-03-25,China,Jordan,DHL,AMM-WH1,TOYS,0.16,5.53,0.0,Delivered,01/04/2025,9,
APG100924,01/07/2025,China,Egypt,FastCourier,AMM-WH1,BEAUTY,0.19,2.49,0.0,In Transit,,9,
APG100356,2025-03-28 03:00,UAE,Iraq,Aramex,AMM-WH1,Sports,-5.5,3.84,0.0,IN TRANSIT,,4,
APG101120,15/03/2025,UAE,Kuwait,aramex,AMM-WH2,Beauty,0.41,3.4,149.24,DELIVERED,22/03/2025,4,
APG100447,2025-01-06,Germany,Saudi Arabia,DHL,AMM-WH1,HOME & GARDEN,2.59,13.62,80.73,FAILED_DELIVERY,2025-01-14 18:36,10,Customs Delay
APG101092,2025-02-03 21:00,UK,Saudi Arabia,aramex,AMM-WH1,Electronics,3.57,16.85,202.36,In Transit ,,10,
APG100535,2025-07-27,Germany,UAE,Local Fleet,AMM-WH1,Beauty,2.77,9.46,0.0,Delivered,2025-07-30,10,
APG100767,2025-05-18,Turkey,Iraq,Local Fleet ,AMM-WH2,Sports,0.26,4.12,0.0,In Transit,,7,
APG100423,2025-05-17,Germany,Egypt,aramex,DXB-WH1,Beauty,3.18,15.18,0.0,DELIVERED,2025-05-23,10,
APG100381,2025-06-15 17:00,UK,Kuwait,Local Fleet,AMM-WH1,Sports,1.22,5.91,0.0,Delivered,2025-06-19 16:38,10,
APG100202,04-17-2025,UK,Kuwait,SMSA,DXB-WH1,Fashion,1.34,7.89,0.0,delivered,21/04/2025,10,
APG100672,03-29-2025,UK,UAE,Local Fleet ,DXB-WH1,Toys,0.21,2.59,0.0,failed delivery,2025-04-05 09:25,10,
APG100129,2025-05-30 21:00,Turkey,Jordan,Local Fleet,IST-WH1,Home & Garden,2.58,11.45,30.33,delivered,03/06/2025,7,
APG101021,25/05/2025,China,Saudi Arabia,FastCourier,AMM-WH1,Sports,0.31,4.81,22.34,Deliverd,2025-05-30 22:51,9,
APG100402,04-07-2025,UK,Jordan,Local Fleet,DXB-WH1,  Beauty  ,0.74,4.83,0.0,cancelled,14/04/2025,10,
APG100287,2025-03-13,China,Jordan,SMSA,AMM-WH2,Fashion,1.97,13.48,200.76,delivered,18/03/2025,9,
APG100269,07-26-2025,China,UAE,Local Fleet,AMM-WH1,Sports,0.91,6.9,0.0,Failed,03/08/2025,9,Damaged Package
APG100091,2025-07-19,UK,Iraq,FastCourier,IST-WH1,Sports,1.83,14.52,0.0,Delivered,25/07/2025,10,
APG101066,2025-07-06 09:00,Jordan,Egypt,FastCourier,IST-WH1,Books,0.99,8.96,0.0,DELIVERED,2025-07-13 17:37,2,
APG100465,28/05/2025,Jordan,Egypt,DHL,DXB-WH1,Beauty,2.06,12.41,90.68,Delivered,2025-06-01,2,
APG101142,15/02/2025,Jordan,Iraq,FastCourier,DXB-WH1,Home & Garden,1.63,8.71,0.0,Deliverd,2025-02-20,2,
APG100922,2025-04-10 23:00,UAE,Iraq,Local Fleet,AMM-WH2,Toys,1.85,8.86,0.0,returned,19/04/2025,4,
APG101078,2025-07-08,Germany,Egypt,aramex,AMM-WH2,Home & Garden,2.56,17.86,0.0,Canceled,2025-07-15 02:01,10,
APG100691,07-17-2025,Turkey,Kuwait,Aramex,AMM-WH1,Beauty,0.58,6.36,0.0,Deliverd,2025-07-21 06:58,7,
APG100786,20/02/2025,UAE,Iraq,DHL,AMM-WH2,Toys,3.95,17.37,0.0,Deliverd,25/02/2025,4,
APG101104,2025-03-28,Turkey,Kuwait,aramex,AMM-WH1,Books,0.36,3.3,0.0,DELIVERED,2025-04-01 05:29,7,
APG101076,07-12-2025,Germany,Iraq,Aramex,AMM-WH1,Home & Garden,1.14,9.15,0.0,Delivered,2025-07-16 14:07,10,
APG100798,2025-02-17 22:00,UAE,UAE,DHL,AMM-WH1,Toys,0.68,7.03,0.0,failed delivery,2025-02-20 06:25,4,Refused by Customer
APG100536,2025-03-13 08:00,UAE,Egypt,Aramex,AMM-WH2,Toys,5.6,35.79,0.0,RTO,15/03/2025,4,Refused by Customer
APG100915,2025-04-28 13:00,China,Saudi Arabia,FastCourier,IST-WH1,Fashion,0.1,4.76,175.25,RTO,2025-05-05 21:21,9,Warehouse Delay
APG100641,2025-04-03 21:00,Germany,Iraq,DHL,IST-WH1,Books,1.98,12.28,0.0,Cancelled,2025-04-10,10,
APG100714,01-08-2025,China,Kuwait,Aramex,AMM-WH1,Home & Garden,0.12,3.62,0.0,returned,2025-01-16,9,
APG100558,2025-03-28 23:00,UAE,Kuwait,Local Fleet ,AMM-WH2,Toys,0.5,6.67,0.0,Returned ,31/03/2025,4,Refused by Customer
APG100819,02-11-2025,Jordan,Iraq,SMSA,IST-WH1,Sports,0.93,4.85,0.0,delivered,2025-02-16,2,
APG100866,2025-05-22,Germany,KSA,DHL,AMM-WH2,Electronics,0.8,6.38,0.0,delivered,26/05/2025,10,
APG100748,06/04/2025,Germany,Egypt,DHL,DXB-WH1,Home & Garden,0.92,6.93,239.38,Deliverd,11/04/2025,10,
APG100314,16/08/2025,China,Kuwait,Aramex,IST-WH1,Sports,2.32,17.87,0.0,delivered,2025-08-20,9,
APG100750,02-10-2025,Jordan,Egypt,FastCourier,AMM-WH2,Electronics,0.1,2.69,0.0,DELIVERED,2025-02-18,2,
APG100233,2025-03-31,Germany,Saudi Arabia,SMSA,AMM-WH2,Books,3.1,15.8,33.43,DELIVERED,06/04/2025,10,
APG100365,22/05/2025,Germany,UAE,Local Fleet ,AMM-WH2,HOME & GARDEN,1.06,9.08,0.0,In Transit,,10,
APG100186,26/03/2025,Jordan,UAE,Local Fleet,DXB-WH1,Sports,1.19,7.11,0.0,Delivered,2025-04-01 12:16,2,
APG100063,2025-02-19,China,Iraq,Local Fleet ,AMM-WH2,Toys,0.49,5.51,0.0,In Transit,,9,
APG100481,2025-04-24,Jordan,UAE,,AMM-WH2,Books,,,0.0,DELIVERED,2025-04-28 18:04,2,
APG100733,2025-06-23,China,Jordan,Local Fleet,IST-WH1,Books,5.98,26.83,0.0,Delivered,27/06/2025,9,
APG100781,2025-01-21 01:00,UAE,Egypt,Local Fleet,DXB-WH1,Beauty,0.59,4.4,0.0,delivered,23/01/2025,4,
APG100625,2025-05-26 16:00,Germany,Kuwait,Local Fleet,IST-WH1,Electronics,0.72,8.22,100.66,Deliverd,30/05/2025,10,
APG100663,2025-08-21 18:00,Germany,Iraq,DHL,AMM-WH1,Books,1.48,9.98,0.0,delivered,2025-08-27,10,
APG100747,2025-05-30,UAE,Egypt,Local Fleet ,IST-WH1,Electronics,1.77,12.78,50.18,delivered,2025-06-03,4,
APG100598,2025-07-07 18:00,Turkey,Egypt,aramex,AMM-WH2,Home & Garden,1.01,6.17,0.0,Delivered,2025-07-12 07:53,7,
APG100135,12/08/2025,UK,Saudi Arabia,Local Fleet ,DXB-WH1,Beauty,1.47,7.94,0.0,In Transit,,10,
APG101022,14/05/2025,Germany,Egypt,Local Fleet,DXB-WH1,  Fashion  ,2.27,15.23,0.0,DELIVERED,2025-05-20,10,
APG100656,2025-01-12 04:00,China,UAE,aramex,DXB-WH1,Books,0.71,8.34,0.0,Deliverd,2025-01-17 03:07,9,
APG100857,03-05-2025,Germany,Kuwait,DHL,AMM-WH1,Electronics,0.79,6.1,60.87,Delivered,2025-03-09,10,
APG100784,2025-05-14,UK,Kuwait,SMSA,AMM-WH1,Sports,1.84,7.98,0.0,delivered,2025-05-19 03:01,10,
APG100361,14/07/2025,Germany,Jordan,FastCourier,IST-WH1,  Toys  ,3.69,22.51,138.14,Deliverd,21/07/2025,10,
APG100291,2025-06-30 22:00,UK,Jordan,FastCourier,AMM-WH2,Toys,0.89,5.73,247.12,DELIVERED,2025-07-06,10,
APG100072,01-11-2025,China,Egypt,Aramex,AMM-WH2,Electronics,0.83,9.21,0.0,RTO,2025-01-23,9,Warehouse Delay
APG100005,2025-08-01,UK,UAE,FastCourier,AMM-WH1,Fashion,1.34,5.48,0.0,DELIVERED,2025-08-06 03:19,10,
APG100646,02/07/2025,UAE,Egypt,aramex,IST-WH1,Toys,3.52,20.84,0.0,delivered,2025-07-08 07:43,4,
APG100045,2025-06-20 16:00,UAE,Kuwait,aramex,IST-WH1,Beauty,2.34,15.84,225.33,DELIVERED,2025-06-27 09:08,4,
APG100473,06-17-2025,China,Kuwait,Local Fleet,DXB-WH1,Sports,0.58,4.28,218.18,Failed Delivery,2025-06-21,9,Customs Delay
APG100763,07-29-2025,Turkey,Kuwait,FastCourier,AMM-WH2,Home & Garden,1.04,8.17,0.0,FAILED_DELIVERY,2025-08-04 02:19,7,Refused by Customer
APG100802,07-13-2025,Jordan,Kuwait,Local Fleet,DXB-WH1,Home & Garden,2.19,17.4,235.84,Deliverd,17/07/2025,2,
APG100797,2025-07-28,China,Saudi Arabia,Aramex,IST-WH1,Electronics,0.57,6.09,0.0,Delivered,2025-08-01 15:18,9,
APG100716,2025-01-11 00:00,UK,Kuwait,aramex,DXB-WH1,Toys,1.2,7.41,24.44,Deliverd,2025-01-16,10,
APG101160,02-27-2025,China,Jordan,DHL,AMM-WH2,Home & Garden,,36.3,0.0,Deliverd,04/03/2025,9,
APG101096,05-17-2025,UK,Kuwait,SMSA,AMM-WH1,SPORTS,3.28,14.18,0.0,DELIVERED,19/05/2025,10,
APG100631,17/05/2025,Turkey,Iraq,FastCourier,AMM-WH1,Sports,6.01,28.47,0.0,IN TRANSIT,,7,
APG100016,07-13-2025,UAE,Egypt,Local Fleet ,IST-WH1,Home & Garden,0.71,7.85,115.14,delivered,2025-07-19 05:10,4,
APG101099,02-11-2025,Jordan,Saudi Arabia,Aramex,AMM-WH1,Home & Garden,0.35,4.3,0.0,Returned,2025-02-17 12:42,2,Damaged Package
APG100103,2025-03-06 05:00,UAE,KSA,Local Fleet ,AMM-WH1,Books,1.72,7.53,0.0,Delivered,2025-03-10 19:54,4,
APG100761,22/08/2025,UAE,Jordan,Local Fleet,AMM-WH1,Sports,2.6,13.11,0.0,Failed,2025-08-28,4,
APG100607,2025-02-17,UK,Saudi Arabia,Aramex,AMM-WH2,Electronics,2.7,19.51,0.0,DELIVERED,24/02/2025,10,
APG100920,09/01/2025,China,Kuwait,DHL,DXB-WH1,Books,1.02,8.63,0.0,Delivered,2025-01-16 07:12,9,
APG100407,2025-06-05 01:00,Turkey,Jordan,SMSA,DXB-WH1,Toys,2.34,15.07,0.0,FAILED_DELIVERY,12/06/2025,7,
APG100069,2025-02-10,UK,Jordan,SMSA,IST-WH1,Sports,1.22,6.22,179.67,Deliverd,15/02/2025,10,
APG100094,2025-08-22,UAE,UAE,Local Fleet ,DXB-WH1,Books,0.15,3.67,0.0,DELIVERED,24/08/2025,4,
APG100284,08/03/2025,UK,Egypt,,IST-WH1,,,,0.0,Delivered,13/03/2025,10,
